,model_id,percent,product_id
9208,768,6,THOR
9209,768,10,CDLX
9210,768,5,BSML
9211,768,6,WTBA
9212,768,7,HONE
9213,768,9,CHFS
9214,768,7,IMTE
9215,768,8,THBRU
9216,768,13,IRIX
9217,769,10,JJSF
9218,769,9,NFBK
9219,769,7,BOOM
9220,769,5,PRN
9221,769,10,SMBC
9222,769,6,SND
9223,769,9,MANH
9224,769,5,SPOK
9225,769,5,VIE
9226,769,5,RMBS
9227,769,7,BPYPO
9228,769,22,MGRC
9229,770,7,FCEL
9230,770,7,MDJH
9231,770,7,WISA
9232,770,5,DVAX
9233,770,8,IDRA
9234,770,8,ALJJ
9235,770,5,FDUS
9236,770,10,DAX
9237,770,10,CELH
9238,770,6,DOX
9239,770,5,MBSD
9240,770,22,JD
9241,771,8,JOUT
9242,771,10,USOI
9243,771,10,CNFR
9244,771,7,INFI
9245,771,8,TACT
9246,771,8,ECOW
9247,771,5,RTTR
9248,771,8,RRGB
9249,771,9,CHDN
9250,771,5,PIH
9251,771,6,PLL
9252,771,16,ASET
9253,772,9,YTEN
9254,772,7,FORM
9255,772,7,CERN
9256,772,10,IMXI
9257,772,5,EVK
9258,772,10,CASA
9259,772,8,HFBL
9260,772,10,ALKS
9261,772,10,CIBR
9262,772,9,CTAS
9263,772,6,NGHCO
9264,772,9,VTSI
9265,773,10,RNSC
9266,773,8,DDIV
9267,773,8,VRNS
9268,773,5,RELL
9269,773,9,WPRT
9270,773,10,OPI
9271,773,10,BJRI
9272,773,10,TCBIP
9273,773,6,CLRO
9274,773,5,IRDM
9275,773,7,VBND
9276,773,12,CLXT
9277,774,6,HJLI
9278,774,6,DYNT
9279,774,6,FAD
9280,774,10,DHC
9281,774,9,HSII
9282,774,5,MANH
9283,774,9,GT
9284,774,8,FITB
9285,774,7,LBTYB
9286,774,5,ADVM
9287,774,6,XGN
9288,774,23,SNDX
9289,775,7,HALL
9290,775,7,YLDE
9291,775,7,AMZN
9292,775,7,CRTX
9293,775,5,USAU
9294,775,8,BSJK
9295,775,8,LHCG
9296,775,8,PGJ
9297,775,10,PRFT
9298,775,5,RARX
9299,775,7,CARO
9300,775,21,USMC
9301,776,9,KRYS
9302,776,7,HYXE
9303,776,5,PCYG
9304,776,10,SFET
9305,776,7,DBX
9306,776,10,VBND
9307,776,7,SBPH
9308,776,9,FLWS
9309,776,6,INDB
9310,776,8,HSKA
9311,776,6,DRRX
9312,776,16,CDL
9313,777,7,SNOA
9314,777,7,PLUS
9315,777,10,TELA
9316,777,9,MICT
9317,777,10,KERN
9318,777,7,MGRC
9319,777,7,AGNCN
9320,777,6,STRT
9321,777,9,GLAD
9322,777,5,ESGU
9323,777,8,NSYS
9324,777,15,SHY
9325,778,7,EGAN
9326,778,7,HSII
9327,778,6,INSG
9328,778,9,EWJV
9329,778,7,VTWO
9330,778,8,HAS
9331,778,8,NATH
9332,778,10,ESPR
9333,778,6,JAKK
9334,778,5,AFIN
9335,778,7,REAL
9336,778,20,IKNX
9337,779,5,VISL
9338,779,8,QURE
9339,779,5,CREG
9340,779,8,ICFI
9341,779,8,CYTK
9342,779,7,WILC
9343,779,10,ACWX
9344,779,10,SHIPZ
9345,779,9,FTXG
9346,779,5,BJRI
9347,779,6,PNQI
9348,779,19,HMHC
9349,780,10,USAK
9350,780,7,GURE
9351,780,8,CATS
9352,780,6,NCLH
9353,780,5,FLXN
9354,780,6,NLNK
9355,780,8,CUTR
9356,780,7,DMPI
9357,780,8,ESGE
9358,780,5,EMMS
9359,780,5,STRM
9360,780,25,WHLRD
9361,781,8,PWOD
9362,781,6,LEGR
9363,781,6,DRIO
9364,781,7,LIVKU
9365,781,8,RUTH
9366,781,6,PSCM
9367,781,10,VERB
9368,781,10,IMOS
9369,781,8,AAL
9370,781,6,MGNX
9371,781,5,RRR
9372,781,20,BBP
9373,782,9,WSTL
9374,782,8,MPAA
9375,782,6,RBKB
9376,782,6,JFK
9377,782,8,AGLE
9378,782,10,FYT
9379,782,5,XON
9380,782,7,ROAD
9381,782,7,BMRA
9382,782,7,MAR
9383,782,5,PDP
9384,782,22,ADMP
9385,783,5,KBWB
9386,783,8,GLG
9387,783,5,CNCE
9388,783,5,CHNA
9389,783,7,TRCH
9390,783,5,CSB
9391,783,9,ANIP
9392,783,8,ALGT
9393,783,7,ENTG
9394,783,6,LASR
9395,783,9,BANFP
9396,783,26,LPLA
9397,784,9,FHK
9398,784,6,VONV
9399,784,5,OTTW
9400,784,7,ACNB
9401,784,8,BRID
9402,784,5,FANG
9403,784,9,PZZA
9404,784,6,WTRE
9405,784,9,Z
9406,784,10,CASS
9407,784,7,GOOD
9408,784,19,IGSB
9409,785,7,ICBK
9410,785,10,XBIT
9411,785,9,LOOP
9412,785,6,VTGN
9413,785,6,FJP
9414,785,8,TUSA
9415,785,5,ADMS
9416,785,5,ICCC
9417,785,10,NSIT
9418,785,7,TGA
9419,785,8,SGMO
9420,785,19,HIFS
9421,786,8,EWBC
9422,786,7,BCOM
9423,786,8,KRTX
9424,786,9,PKOH
9425,786,8,NFIN
9426,786,6,UBOH
9427,786,10,DTSS
9428,786,7,YMAB
9429,786,8,CGIX
9430,786,5,SIVB
9431,786,6,FORR
9432,786,18,SSRM
9433,787,9,TBBK
9434,787,6,AHCO
9435,787,7,DHIL
9436,787,7,SASR
9437,787,6,IPGP
9438,787,6,GAIA
9439,787,7,MRIC
9440,787,9,OAS
9441,787,5,SSKN
9442,787,10,XLNX
9443,787,10,WDAY
9444,787,18,BAND
9445,788,7,HELE
9446,788,10,ESCA
9447,788,8,IIIN
9448,788,6,NTNX
9449,788,10,ZSAN
9450,788,10,KNDI
9451,788,9,IDEX
9452,788,8,EDSA
9453,788,6,SGMA
9454,788,8,AIMT
9455,788,8,STKL
9456,788,10,NIU
9457,789,8,XOG
9458,789,10,BBC
9459,789,5,SASR
9460,789,9,EDIT
9461,789,10,OMER
9462,789,10,FLDM
9463,789,10,BWAY
9464,789,8,TELL
9465,789,9,NBRV
9466,789,8,RGLS
9467,789,8,CIVB
9468,789,5,BLPH
9469,790,7,ARPO
9470,790,9,BIB
9471,790,5,IPHA
9472,790,5,FAB
9473,790,6,RFAP
9474,790,7,PCYO
9475,790,7,CDXC
9476,790,7,NOVT
9477,790,10,BLCN
9478,790,10,GENC
9479,790,7,RCKT
9480,790,20,PTVCA
9481,791,5,TPTX
9482,791,10,SAMG
9483,791,10,ITRM
9484,791,10,OSN
9485,791,5,IIIV
9486,791,5,COHR
9487,791,6,GLRE
9488,791,5,LACQ
9489,791,5,NATI
9490,791,7,ILPT
9491,791,7,BSRR
9492,791,25,EKSO
9493,792,6,SQBG
9494,792,6,CRWD
9495,792,10,IBOC
9496,792,7,NFTY
9497,792,5,CELH
9498,792,6,KBWD
9499,792,9,PLXP
9500,792,5,VIOT
9501,792,10,ADRA
9502,792,10,GRVY
9503,792,5,SONO
9504,792,21,SUPN
9505,793,10,SDG
9506,793,9,MBINP
9507,793,5,EUFN
9508,793,10,FEX
9509,793,6,RMBI
9510,793,5,BATRA
9511,793,5,LOGI
9512,793,9,BATRK
9513,793,10,BIS
9514,793,10,CVCO
9515,793,5,SPLK
9516,793,16,SMMT
9517,794,6,ESGG
9518,794,7,VNET
9519,794,6,BPRAP
9520,794,5,SQQQ
9521,794,8,OTTR
9522,794,9,SGC
9523,794,9,HOLX
9524,794,9,TACT
9525,794,6,QK
9526,794,9,FWRD
9527,794,8,USIG
9528,794,18,INFR
9529,795,10,CYAN
9530,795,9,FRG
9531,795,8,SYNA
9532,795,6,VVPR
9533,795,6,FSBW
9534,795,5,OVBC
9535,795,6,LSBK
9536,795,8,CFRX
9537,795,9,SEED
9538,795,10,NRBO
9539,795,10,ATRS
9540,795,13,AAXN
9541,796,7,SAEX
9542,796,10,UTHR
9543,796,9,TROV
9544,796,6,NWL
9545,796,9,BIIB
9546,796,8,RKDA
9547,796,9,USOI
9548,796,6,ORRF
9549,796,8,QIWI
9550,796,9,SIMO
9551,796,10,WOOD
9552,796,9,HCKT
9553,797,7,HCKT
9554,797,10,ICLR
9555,797,5,NETE
9556,797,8,ALLO
9557,797,6,CACC
9558,797,9,CRSA
9559,797,9,IAC
9560,797,10,KBSF
9561,797,5,SNSR
9562,797,8,ECOL
9563,797,10,WWD
9564,797,13,PDCO
9565,798,9,TRMD
9566,798,10,RIBT
9567,798,6,ICUI
9568,798,9,HLAL
9569,798,8,HSII
9570,798,5,BANF
9571,798,9,PVAC
9572,798,8,AROW
9573,798,7,MNLO
9574,798,7,IBCP
9575,798,8,AGBAU
9576,798,14,CCD
9577,799,7,HSII
9578,799,9,SILK
9579,799,7,INSUW
9580,799,7,AGNCO
9581,799,6,SUSL
9582,799,5,CONN
9583,799,10,SMCI
9584,799,9,RBCN
9585,799,8,AKBA
9586,799,10,ADAP
9587,799,10,UBSI
9588,799,12,DEACU
9589,800,9,FNX
9590,800,5,STML
9591,800,8,GNMX
9592,800,10,HNDL
9593,800,6,BFRA
9594,800,8,FLAT
9595,800,6,FENC
9596,800,6,HOLX
9597,800,8,CHUY
9598,800,5,VREX
9599,800,9,GENY
9600,800,20,GNSS
9601,801,6,CVCO
9602,801,9,BSDE
9603,801,6,AEYE
9604,801,6,FMCI
9605,801,7,UXIN
9606,801,8,CSTR
9607,801,7,AVDL
9608,801,8,AMWD
9609,801,8,EPAY
9610,801,9,TBLT
9611,801,10,IVAC
9612,801,16,NTCT
9613,802,9,TXMD
9614,802,10,VICR
9615,802,7,IPKW
9616,802,6,CVLT
9617,802,9,CNMD
9618,802,8,CYBR
9619,802,7,COWN
9620,802,8,FTAC
9621,802,10,RAVE
9622,802,7,PROV
9623,802,6,MSG
9624,802,13,TRPX
9625,803,5,CIZ
9626,803,10,DXYN
9627,803,8,OXFD
9628,803,10,ZYNE
9629,803,8,COMT
9630,803,6,AMTX
9631,803,6,AINV
9632,803,9,THBRW
9633,803,6,KZIA
9634,803,5,AGND
9635,803,8,INSUU
9636,803,19,PTSI
9637,804,8,CRWD
9638,804,8,FUSB
9639,804,5,FLLCW
9640,804,7,PDFS
9641,804,6,WHLM
9642,804,8,CYCC
9643,804,9,SPCB
9644,804,10,ONEQ
9645,804,10,ATLO
9646,804,9,GENE
9647,804,5,BCTF
9648,804,15,LONE
9649,805,8,HCCI
9650,805,6,CPSS
9651,805,6,MARA
9652,805,6,MORN
9653,805,9,ACWX
9654,805,6,CSOD
9655,805,8,EDSA
9656,805,10,KURA
9657,805,7,HTLF
9658,805,8,LRCX
9659,805,8,FLNT
9660,805,18,CSGP
9661,806,8,NTAP
9662,806,7,DISCK
9663,806,7,CODA
9664,806,6,DMTK
9665,806,9,FRAF
9666,806,7,ACRX
9667,806,5,VCEL
9668,806,5,CGEN
9669,806,7,CELH
9670,806,7,NYMTP
9671,806,9,IRIX
9672,806,23,KOD
9673,807,5,UFPT
9674,807,7,FPA
9675,807,7,BKEPP
9676,807,7,CDC
9677,807,7,FLN
9678,807,10,TCRD
9679,807,7,AAWW
9680,807,6,NOVT
9681,807,9,FJP
9682,807,7,ZG
9683,807,10,PRTK
9684,807,18,SHSP
9685,808,10,CRTO
9686,808,6,RFDI
9687,808,6,RNSC
9688,808,8,EPAY
9689,808,5,THBRU
9690,808,5,APM
9691,808,8,ULH
9692,808,9,IMV
9693,808,8,EYEG
9694,808,5,VIGI
9695,808,5,ASPS
9696,808,25,PETS
9697,809,9,CLXT
9698,809,5,FTC
9699,809,5,TCBI
9700,809,5,BLCN
9701,809,7,RKDA
9702,809,9,EMIF
9703,809,6,GRTS
9704,809,10,ATRS
9705,809,8,ARYA
9706,809,10,WETF
9707,809,8,RVNC
9708,809,18,ALKS
9709,810,8,MPWR
9710,810,5,ENTX
9711,810,8,CONN
9712,810,8,DALI
9713,810,8,TLSA
9714,810,5,RYAAY
9715,810,5,CCRC
9716,810,7,GSBC
9717,810,9,IPKW
9718,810,5,PSCM
9719,810,10,KBWB
9720,810,22,GMLPP
9721,811,7,PBFS
9722,811,7,LBRDA
9723,811,5,MGTA
9724,811,8,SURF
9725,811,8,OCSI
9726,811,9,IRTC
9727,811,9,ANY
9728,811,9,TROW
9729,811,6,FTEO
9730,811,7,TARA
9731,811,5,OVBC
9732,811,20,PTVCA
9733,812,8,FLN
9734,812,7,MIDD
9735,812,9,EFAS
9736,812,10,CENTA
9737,812,7,PDBC
9738,812,7,SSNC
9739,812,5,TACO
9740,812,5,BIOL
9741,812,7,IMMR
9742,812,9,LMRKN
9743,812,6,MEDP
9744,812,20,CZNC
9745,813,10,CFA
9746,813,7,CYCCP
9747,813,7,LBAI
9748,813,6,ORGS
9749,813,5,MDIV
9750,813,7,LOVE
9751,813,10,FISV
9752,813,7,EQ
9753,813,8,HBT
9754,813,6,PEGA
9755,813,8,UMBF
9756,813,19,ACNB
9757,814,8,DGLD
9758,814,7,CRNC
9759,814,7,GCBC
9760,814,7,GENE
9761,814,8,NATH
9762,814,10,PVAL
9763,814,8,LSXMK
9764,814,10,BPTH
9765,814,6,RTH
9766,814,6,UTHR
9767,814,8,AAWW
9768,814,15,FEIM
9769,815,10,OLED
9770,815,10,VUZI
9771,815,8,GILT
9772,815,5,MTEX
9773,815,10,SRDX
9774,815,8,DLHC
9775,815,7,HBT
9776,815,9,AUBN
9777,815,10,RRBI
9778,815,10,BSCQ
9779,815,9,RNSC
9780,815,4,AUPH
9781,816,10,WVVIP
9782,816,9,TRPX
9783,816,7,CRNC
9784,816,10,ATLO
9785,816,9,FMK
9786,816,7,FTR
9787,816,6,XELA
9788,816,7,ANIP
9789,816,6,QCLN
9790,816,6,FFHL
9791,816,7,FLL
9792,816,16,MBSD
9793,817,9,OCSI
9794,817,5,JCS
9795,817,7,FDUS
9796,817,6,HCCH
9797,817,7,MCHP
9798,817,8,JNCE
9799,817,9,LMNL
9800,817,5,SLNO
9801,817,8,BELFB
9802,817,5,CLSN
9803,817,8,NETE
9804,817,23,PYPL
9805,818,7,SBUX
9806,818,7,PRAA
9807,818,5,MATW
9808,818,5,WB
9809,818,6,HWCC
9810,818,8,BCOR
9811,818,5,MNCL
9812,818,8,SAMA
9813,818,10,FLLC
9814,818,9,ERIE
9815,818,9,SAVE
9816,818,21,FOSL
9817,819,5,NBL
9818,819,5,IJT
9819,819,7,VWOB
9820,819,7,PTC
9821,819,8,AEZS
9822,819,10,SGH
9823,819,9,SMMT
9824,819,9,SOHOO
9825,819,5,LGIH
9826,819,6,MGEE
9827,819,5,ESQ
9828,819,24,CNSL
9829,820,9,NCLH
9830,820,10,BBI
9831,820,10,INCY
9832,820,10,CSTE
9833,820,8,AFINP
9834,820,9,HSII
9835,820,8,HBCP
9836,820,6,CCBG
9837,820,7,ANAT
9838,820,8,ZBRA
9839,820,8,MXIM
9840,820,7,RMBI
9841,821,9,MMSI
9842,821,9,FMAO
9843,821,9,IEC
9844,821,8,PCTY
9845,821,7,CAMT
9846,821,10,STBA
9847,821,8,NBSE
9848,821,8,PTVCB
9849,821,6,CRVL
9850,821,7,PSCU
9851,821,10,TLC
9852,821,9,RNDM
9853,822,5,ELGX
9854,822,5,NEBU
9855,822,9,DWTR
9856,822,5,INOV
9857,822,6,GMDA
9858,822,7,OPHC
9859,822,9,TBK
9860,822,6,RPAY
9861,822,5,CBNK
9862,822,7,TCBI
9863,822,9,BOTJ
9864,822,27,NBLX
9865,823,9,RETO
9866,823,10,UIHC
9867,823,8,TBK
9868,823,5,AAOI
9869,823,7,CHY
9870,823,8,RMNI
9871,823,8,AEY
9872,823,10,OCUL
9873,823,8,AMAT
9874,823,8,GOSS
9875,823,5,INDY
9876,823,14,TAST
9877,824,9,VOXX
9878,824,7,CENTA
9879,824,9,STMP
9880,824,5,RDHL
9881,824,10,HBP
9882,824,5,LEVL
9883,824,6,CYRN
9884,824,9,GNMK
9885,824,10,RUSHB
9886,824,9,MCHP
9887,824,9,MARK
9888,824,12,DALI
9889,825,7,TVIX
9890,825,9,ERIC
9891,825,8,ADMS
9892,825,7,BURG
9893,825,7,MLVF
9894,825,8,BCOM
9895,825,5,SHIPZ
9896,825,9,CDK
9897,825,5,AAL
9898,825,10,IAC
9899,825,9,SANM
9900,825,16,PSCT
9901,826,10,RBCAA
9902,826,9,UNAM
9903,826,8,NXTC
9904,826,10,AQMS
9905,826,6,GRIF
9906,826,8,ONCY
9907,826,7,AAXN
9908,826,10,TRUE
9909,826,5,ASPU
9910,826,5,OSMT
9911,826,8,OSN
9912,826,14,WEBK
9913,827,10,AEY
9914,827,7,FIXX
9915,827,7,QLYS
9916,827,5,SMBC
9917,827,5,TPIC
9918,827,10,TW
9919,827,7,DVAX
9920,827,8,HCSG
9921,827,10,AAOI
9922,827,7,FBIO
9923,827,9,PTVCB
9924,827,15,WW
9925,828,10,OIIM
9926,828,8,EXPI
9927,828,10,KBWB
9928,828,9,ROKU
9929,828,8,EXLS
9930,828,6,INVE
9931,828,6,FCAN
9932,828,7,SKYS
9933,828,5,BATRA
9934,828,6,DXCM
9935,828,6,ALGT
9936,828,19,PRAA
9937,829,7,LSXMA
9938,829,9,PLAY
9939,829,9,FATE
9940,829,9,CZWI
9941,829,6,SRRA
9942,829,7,BSJP
9943,829,8,CRTO
9944,829,10,GIGE
9945,829,10,CMCT
9946,829,6,SVA
9947,829,6,VRTU
9948,829,13,FTXG
9949,830,9,CHRW
9950,830,10,CASH
9951,830,7,OTTW
9952,830,5,ABIO
9953,830,9,OBCI
9954,830,6,NAII
9955,830,5,TSCBP
9956,830,7,IOTS
9957,830,6,XLRN
9958,830,6,FRPT
9959,830,9,SPAR
9960,830,21,SVVC
9961,831,6,HIMX
9962,831,6,ATRO
9963,831,7,AIQ
9964,831,6,OXFD
9965,831,6,GHSI
9966,831,5,CRAI
9967,831,5,GTLS
9968,831,7,PI
9969,831,7,HYAC
9970,831,9,FTLB
9971,831,7,SNCR
9972,831,29,TWST
9973,832,5,VGSH
9974,832,8,ASMB
9975,832,7,UCFC
9976,832,8,IBB
9977,832,7,AMPH
9978,832,7,ADSK
9979,832,10,CPAA
9980,832,6,PTCT
9981,832,10,PTGX
9982,832,7,FDBC
9983,832,6,DMPI
9984,832,19,UEPS
9985,833,9,TTPH
9986,833,5,NLNK
9987,833,5,ETSY
9988,833,10,KRUS
9989,833,6,EGRX
9990,833,9,MYL
9991,833,5,CIFS
9992,833,5,YJ
9993,833,6,PSCE
9994,833,7,CASI
9995,833,9,ZEAL
9996,833,24,ALTY
9997,834,9,ALT
9998,834,10,YY
9999,834,5,OAS
10000,834,7,RBCAA
10001,834,7,COLL
10002,834,6,MYL
10003,834,5,GRNQ
10004,834,6,TRVN
10005,834,9,DWUS
10006,834,5,NSSC
10007,834,8,AMCI
10008,834,23,PLXP
10009,835,7,BLMN
10010,835,7,FFBW
10011,835,10,HURN
10012,835,5,RADA
10013,835,6,QNST
10014,835,7,PRIM
10015,835,10,CPHC
10016,835,6,LDSF
10017,835,6,HCM
10018,835,10,FLMN
10019,835,7,PRTS
10020,835,19,LOPE
10021,836,6,INMD
10022,836,7,COUP
10023,836,5,NHLD
10024,836,9,SNES
10025,836,7,DCPH
10026,836,8,CFB
10027,836,6,CCCL
10028,836,9,CTAS
10029,836,7,FCAP
10030,836,10,EMB
10031,836,8,AUPH
10032,836,18,CZNC
10033,837,8,ASRV
10034,837,10,LMNL
10035,837,5,MYRG
10036,837,8,ERII
10037,837,6,SENEA
10038,837,6,ADRA
10039,837,8,BSJR
10040,837,7,BKNG
10041,837,5,ZBIO
10042,837,9,QADB
10043,837,10,TRNS
10044,837,18,FREQ
10045,838,6,ALBO
10046,838,8,ACTG
10047,838,7,SLP
10048,838,6,CYCN
10049,838,5,ISDS
10050,838,5,SFST
10051,838,9,NFIN
10052,838,10,CCXI
10053,838,5,STCN
10054,838,7,BSTC
10055,838,6,ITMR
10056,838,26,MSON
10057,839,5,NBN
10058,839,6,LGIH
10059,839,9,HGSH
10060,839,7,YLCO
10061,839,6,ALTM
10062,839,7,UBOH
10063,839,9,CMLS
10064,839,10,SFIX
10065,839,9,TTNP
10066,839,7,OTEL
10067,839,8,VRML
10068,839,17,SGMO
10069,840,10,PIE
10070,840,5,EGAN
10071,840,9,ARAY
10072,840,5,NVEC
10073,840,7,FFIV
10074,840,10,ZVO
10075,840,9,OSBC
10076,840,7,LORL
10077,840,6,BSCQ
10078,840,10,NWFL
10079,840,6,DTYS
10080,840,16,NODK
10081,841,5,JKHY
10082,841,8,IDLB
10083,841,5,ARYA
10084,841,9,ITI
10085,841,10,DTYL
10086,841,10,EVSTC
10087,841,10,EGLE
10088,841,6,CUE
10089,841,9,TRMK
10090,841,7,MCHX
10091,841,9,SSB
10092,841,12,GABC
10093,842,5,PLC
10094,842,8,TCMD
10095,842,10,WTREP
10096,842,6,INOV
10097,842,8,CFMS
10098,842,9,SUSL
10099,842,8,LAKE
10100,842,9,IMUX
10101,842,6,FRTA
10102,842,9,USOI
10103,842,10,SPCB
10104,842,12,BHAT
10105,843,5,GFED
10106,843,10,DWIN
10107,843,6,CSSEP
10108,843,8,QQQ
10109,843,8,NBEV
10110,843,7,SASR
10111,843,8,PROV
10112,843,6,EWBC
10113,843,9,ICPT
10114,843,5,FOMX
10115,843,10,FTAG
10116,843,18,TTWO
10117,844,7,EQBK
10118,844,8,EML
10119,844,9,CYAN
10120,844,5,ASRV
10121,844,6,LTBR
10122,844,5,SMBK
10123,844,9,SRTS
10124,844,9,CVCY
10125,844,10,SVC
10126,844,9,DCIX
10127,844,5,VERU
10128,844,18,REGN
10129,845,9,HFBL
10130,845,6,AXTI
10131,845,5,BLMN
10132,845,6,AMNB
10133,845,8,EMCF
10134,845,10,BOSC
10135,845,5,SASR
10136,845,7,QCRH
10137,845,5,LWAY
10138,845,7,ASND
10139,845,9,FTC
10140,845,23,CREX
10141,846,9,NUVA
10142,846,8,THBRU
10143,846,5,DOX
10144,846,8,WEN
10145,846,5,FRAF
10146,846,10,SOHOB
10147,846,8,OPOF
10148,846,8,APPN
10149,846,6,ADVM
10150,846,7,AMCX
10151,846,8,ARTW
10152,846,18,CVGI
10153,847,8,RARX
10154,847,7,LIVX
10155,847,7,AMNB
10156,847,7,TZOO
10157,847,9,FISI
10158,847,9,IGIB
10159,847,6,KRTX
10160,847,6,HYAC
10161,847,5,FTAC
10162,847,7,KNSL
10163,847,9,EMCB
10164,847,20,VRTX
10165,848,8,SSKN
10166,848,5,AIMC
10167,848,5,LBTYA
10168,848,7,MXIM
10169,848,9,ACMR
10170,848,5,PBCTP
10171,848,5,THTX
10172,848,8,ZIONN
10173,848,6,FAMI
10174,848,9,PLPC
10175,848,7,RAIL
10176,848,26,ANY
10177,849,9,MAT
10178,849,5,FNCB
10179,849,7,UCBI
10180,849,9,TWNK
10181,849,6,OSMT
10182,849,6,FATE
10183,849,9,DXCM
10184,849,9,DVAX
10185,849,6,SPNE
10186,849,10,VRTU
10187,849,6,MKGI
10188,849,18,ATXI
10189,850,7,AUTO
10190,850,8,MTEM
10191,850,8,TXRH
10192,850,6,PKBK
10193,850,6,BSJO
10194,850,10,KNSL
10195,850,7,CERC
10196,850,10,OIIM
10197,850,7,NMIH
10198,850,8,MCMJW
10199,850,8,LIND
10200,850,15,WSTL
10201,851,6,RTRX
10202,851,7,ALTY
10203,851,7,SUPN
10204,851,5,BBH
10205,851,6,DPHC
10206,851,6,IART
10207,851,6,APEX
10208,851,7,ZS
10209,851,5,RNSC
10210,851,7,IBUY
10211,851,5,HHT
10212,851,33,MYFW
10213,852,10,TVTY
10214,852,7,CBSH
10215,852,6,FUTU
10216,852,10,VRIG
10217,852,6,MCFT
10218,852,8,CG
10219,852,8,MOGO
10220,852,8,VALU
10221,852,6,VGIT
10222,852,6,MEET
10223,852,7,STSA
10224,852,18,SSTI
10225,853,8,MCEF
10226,853,6,ALGR
10227,853,7,VRAY
10228,853,6,RMTI
10229,853,8,RFEU
10230,853,6,INSG
10231,853,8,ZBIO
10232,853,6,WTREP
10233,853,6,CARZ
10234,853,6,LBTYA
10235,853,5,KRTX
10236,853,28,ROBO
10237,854,6,CREE
10238,854,10,MMLP
10239,854,10,MNSB
10240,854,8,RMNI
10241,854,9,CASY
10242,854,10,WDC
10243,854,9,SMMCU
10244,854,10,NTGR
10245,854,10,SHV
10246,854,9,CFB
10247,854,8,PBIP
10248,854,1,BYND
10249,855,5,BVXV
10250,855,9,MCHX
10251,855,6,CHUY
10252,855,8,VETS
10253,855,7,CTBI
10254,855,7,SGMA
10255,855,8,KRYS
10256,855,7,RRR
10257,855,8,SEIC
10258,855,5,REFR
10259,855,9,NVUS
10260,855,21,SMCP
10261,856,7,FVE
10262,856,9,HIIQ
10263,856,8,MLCO
10264,856,6,ANGL
10265,856,9,BELFA
10266,856,8,VIAV
10267,856,6,TYME
10268,856,5,PNFP
10269,856,9,ONCS
10270,856,5,AMCX
10271,856,5,NTGN
10272,856,23,PLIN
10273,857,6,UROV
10274,857,5,WSBC
10275,857,6,TRVN
10276,857,7,ANIK
10277,857,8,ETNB
10278,857,6,BLUE
10279,857,5,WVE
10280,857,6,CDMO
10281,857,9,AAOI
10282,857,9,VOXX
10283,857,6,DGICA
10284,857,27,QGEN
10285,858,7,ULBI
10286,858,6,LVGO
10287,858,5,UIHC
10288,858,9,CHSCP
10289,858,6,DSGX
10290,858,7,SNDE
10291,858,6,PIO
10292,858,9,NTEC
10293,858,10,DBX
10294,858,7,TTTN
10295,858,8,MVIS
10296,858,20,NERV
10297,859,9,HBAN
10298,859,6,TCBI
10299,859,5,FEX
10300,859,6,LONE
10301,859,7,PNBK
10302,859,6,BPR
10303,859,10,DFNL
10304,859,7,VIRT
10305,859,6,GLDD
10306,859,6,XOMA
10307,859,8,ON
10308,859,24,MCRI
10309,860,9,PCB
10310,860,9,PODD
10311,860,7,IPKW
10312,860,7,DWTR
10313,860,6,ISEM
10314,860,9,CDNS
10315,860,5,BKYI
10316,860,10,USLV
10317,860,8,TW
10318,860,8,TRMB
10319,860,5,LMRKP
10320,860,17,IDEX
10321,861,8,CINF
10322,861,5,LHCG
10323,861,6,ZIONO
10324,861,9,CMCT
10325,861,7,ORRF
10326,861,5,HROW
10327,861,10,DFNL
10328,861,6,NCTY
10329,861,7,BIOL
10330,861,8,DSPG
10331,861,6,FFNW
10332,861,23,ONTX
10333,862,7,AAOI
10334,862,5,WYNN
10335,862,7,HBAN
10336,862,7,VCIT
10337,862,5,BIMI
10338,862,5,VTHR
10339,862,8,FID
10340,862,5,AUDC
10341,862,10,CHEF
10342,862,8,STRT
10343,862,7,GBDC
10344,862,26,GSIT
10345,863,6,MYRG
10346,863,8,BMTC
10347,863,7,HCCI
10348,863,7,MGTX
10349,863,9,IEI
10350,863,10,SYPR
10351,863,9,BFIN
10352,863,10,ARCT
10353,863,8,CTG
10354,863,5,SONG
10355,863,10,DXCM
10356,863,11,ALT
10357,864,7,ROKU
10358,864,8,ZM
10359,864,5,PLMR
10360,864,6,SXTC
10361,864,10,MLVF
10362,864,10,MTBC
10363,864,10,RAND
10364,864,5,OKTA
10365,864,10,RUSHA
10366,864,10,BCBP
10367,864,9,KBWD
10368,864,10,PULM
10369,865,10,VRML
10370,865,9,SAGE
10371,865,5,IDYA
10372,865,7,NOVT
10373,865,6,GAIA
10374,865,6,OBAS
10375,865,7,OSN
10376,865,5,MYSZ
10377,865,10,APEX
10378,865,9,SPT
10379,865,9,DOOO
10380,865,17,DWTR
10381,866,10,GSKY
10382,866,8,MRCY
10383,866,8,AMSC
10384,866,8,IZEA
10385,866,10,SPWH
10386,866,6,ASML
10387,866,5,VRSK
10388,866,5,PNTG
10389,866,7,RCEL
10390,866,5,DCAR
10391,866,8,FNJN
10392,866,20,EPSN
10393,867,6,GNMK
10394,867,6,AMSWA
10395,867,8,SCSC
10396,867,6,CZWI
